ISOALPHA,COUNTRYNM,NAME1,tot_popn_2010,tot_popn_2020,A00_04B,A05_09B,A10_14B,A15_19B,A20_24B,A25_29B,A30_34B,A35_39B,A40_44B,A45_49B,A50_54B,A55_59B,A60_64B,A65_69B,A70_74B,A75_79B,A80_84B,A85PLUSB,row_sum
BRA,brazil,rio grande do sul,11134896,11244375,0.06030554817780489,0.06777858425570832,0.08070320269327717,0.08198880892812448,0.08130143756057369,0.08334616983878718,0.0754343925909583,0.06961841961241906,0.07110639247353887,0.07228015200820813,0.06487962946047486,0.05470921903425322,0.043524917513624646,0.03215943405079422,0.02451933993411708,0.017496370849312607,0.011125185829534772,0.007722795188488649,10673984.999999998
BRA,brazil,rondonia,1626840,1813045,0.0819556722671549,0.08960075263579756,0.10035379273123753,0.09989943892438795,0.0965450500142146,0.09326638673851617,0.08494619308624957,0.07454739494191266,0.06763710992474284,0.058084770355596026,0.04606043804070831,0.03484855193976347,0.025123583593720418,0.018089442242197534,0.013006198592401638,0.008346505101533315,0.004673811829499242,0.0030149070403662553,1558257
BRA,brazil,roraima,469065,630112,0.10595100222717149,0.1098641425389755,0.11555456570155902,0.10451670378619153,0.0965924276169265,0.09547661469933184,0.0818641425389755,0.06588864142538975,0.05608685968819599,0.04773942093541202,0.03755902004454343,0.028086859688195992,0.02014476614699332,0.01334966592427617,0.009253897550111358,0.0057260579064587975,0.0035233853006681514,0.002821826280623608,449000
BRA,brazil,santa catarina,6506082,7361283,0.06499255387144193,0.06996716395137803,0.08326537899608365,0.08731731662425932,0.09043247807030197,0.09051854287950735,0.08171813566634677,0.07537257888633099,0.0742901175802358,0.07069767307681211,0.05875838450743683,0.04752251949039376,0.035782926921521074,0.025188461097103543,0.018724785575217437,0.012540780615832976,0.0077091310755825326,0.0052010711142139315,6239484
BRA,brazil,sao paulo,42961612,45954427,0.0650045693016914,0.0695056194948835,0.08078398512622906,0.08016610003501536,0.08779291328749238,0.09147455660467659,0.08598128324191895,0.07711600183112353,0.07227977066913253,0.06679643849682006,0.05912597150830513,0.04826148996229007,0.03730518001162512,0.026912333818661118,0.020767438513007913,0.014577042208544591,0.009602801072598545,0.00654650481598419,41141954
BRA,brazil,sergipe,2152673,2395812,0.08176026655979493,0.0866382256194011,0.10071693123229696,0.09771406776674857,0.09704515137258546,0.09154038570629246,0.08232221441335742,0.07182187269485216,0.06572999010662005,0.0551381685049767,0.043921960399375036,0.035712487923687385,0.02852913900489248,0.02126108649059935,0.015796978550145495,0.010736543744808879,0.0071814128366120885,0.0064331170729535125,2066028
BRA,brazil,tocantins,1440491,1699828,0.08871193444505593,0.09471000065809504,0.10429287688054273,0.10072325367972756,0.09529143847281453,0.09043744517381302,0.0827080827811241,0.06893654011233899,0.061421962584042714,0.05153679655244981,0.042049380269732185,0.03418261341834089,0.026685392242722806,0.020466755714398325,0.015820315466173553,0.010547600158810627,0.006366888707450721,0.005110722682366452,1382779
BRB,barbados,christ church,54677,55444,0.05949868991582999,0.0638810953694901,0.06369559672594893,0.06497089990029448,0.06318547545621071,0.06684907366614881,0.06747513158810026,0.0720198483548589,0.06916780671041342,0.07436176872956615,0.07211259767662948,0.065133211213393,0.05462935052287429,0.04090245090082779,0.03536067892503535,0.028056669835601823,0.020891784728824164,0.017807869779952232,54336.00000000001
BRB,barbados,saint andrew,5171,4676,0.06845173828546751,0.075793565104729,0.06909954653422587,0.07320233210969554,0.06866767436838696,0.06780393003670913,0.06629237745627295,0.07989635068019867,0.07968041459727922,0.07989635068019867,0.07277045994385663,0.0518246599006694,0.037141006262146406,0.03519758151587131,0.024832649535737418,0.017706758799395383,0.016195206218959188,0.01554739797020082,5139
BRB,barbados,saint george,19891,20387,0.06433005548535956,0.0691644234466846,0.0723507114211943,0.07070263143437894,0.06136351150909192,0.06680217546558258,0.0692193594462451,0.07932758336537932,0.07888809536889523,0.07850354337197164,0.07202109542383121,0.05751799153985606,0.04817887161456902,0.033510959731912315,0.027467999780256,0.020765807833873533,0.015052463879580287,0.014832719881338238,19767.000000000004
BRB,barbados,saint james,28677,33256,0.05941292689810893,0.0652460250258726,0.06294101044312728,0.066986546241415,0.06665725844387994,0.06849186188728948,0.062376517075924336,0.07027942421676542,0.07093799981183553,0.07662997459779847,0.07935835920594599,0.06783328629221938,0.05263900649167371,0.04139618026154858,0.0332580675510396,0.023520556966788966,0.016511430990685857,0.015523567598080717,28498.000000000007
BRB,barbados,saint john,9019,8450,0.06148802798193498,0.06876719169029476,0.0647462980142053,0.07155238375249738,0.06531233949164325,0.06519007431726105,0.06552934403200247,0.0760721053484529,0.07376087918562135,0.07618016365398082,0.07028738047159862,0.06092820200962079,0.049840709519013794,0.039196105402159176,0.029019251679551904,0.026820523468765237,0.017474663946338287,0.017834356035057706,8963.000000000002
BRB,barbados,saint joseph,6662,6012,0.06465734972217545,0.07543357467587135,0.07122411180333389,0.06853005556490992,0.06869843407981141,0.06667789190099342,0.07257113992254587,0.07492843913116685,0.07408654655665936,0.07711735982488632,0.06886681259471292,0.05539653140259303,0.040242465061458156,0.03535948812931469,0.023404613571308297,0.027445697928944267,0.01734298703485435,0.018016501094460347,6620.000000000001
BRB,barbados,saint lucy,9819,9472,0.063770472761064,0.0680683006156348,0.06702288302938786,0.06121500755023813,0.06981066325937972,0.0656289929143919,0.06981066325937973,0.07364386107561853,0.0766639563247764,0.07712858636310838,0.07829016145893833,0.06295737019398304,0.04111975839238007,0.03670577302822628,0.027645487280752702,0.023347659426181902,0.017772098966198167,0.019398304100360093,9757.999999999998
BRB,barbados,saint michael,89085,85571,0.06468019079363255,0.07024021607953565,0.06792713062467673,0.06950749956899027,0.06695017527728292,0.07285500833285442,0.06785529567266249,0.07177748405264064,0.06929199471294753,0.0758433423366473,0.07001034423309005,0.056318602379173605,0.04698005861732084,0.034940520659732195,0.030989598298948335,0.026334693408424804,0.0193810700534452,0.018116774897994365,88529.00000000001
BRB,barbados,saint peter,11371,11127,0.05894815994026166,0.06608803377248765,0.06357701532041737,0.06570457446974497,0.0655192250260638,0.065407713500566525,0.06791690903615388,0.07690631785218571,0.07776226534654584,0.08394014890836313,0.07428318023579054,0.06077338937096211,0.04897913932781974,0.03361312945208148,0.02975240795506641,0.023172228286849752,0.019312114428662302,0.01834404776997726,11299.999999999998
BRB,barbados,saint philip,30855,38035,0.06499075163948208,0.07104422397847654,0.07121237598789305,0.07003531192197747,0.062258281486463764,0.06314107953590045,0.06873213384899951,0.08109130654111316,0.07701362031276274,0.07869514040692785,0.07302001008912055,0.05952581133344543,0.046914410627207,0.03447116193038507,0.02984698167143097,0.02135530519589709,0.01462922481923659,0.012022868673280647,30662
BRB,barbados,saint thomas,14338,15217,0.06810272568209202,0.07017906603514405,0.07299855393658868,0.07018700726768756,0.07010438341438549,0.0715178644157165,0.06737873051806909,0.07201874598011597,0.07873136474460617,0.08121895583886422,0.06962358849700787,0.05677017810257678,0.04516079682093776,0.03098867469295604,0.027440053182901474,0.022371503120583235,0.012687228425174757,0.012520579324592333,14249
BRN,brunei darussalam,belait,61219,64690,0.07006453312261292,0.0745588041617279,0.08009021467140787,0.08185170551824049,0.09405044119583826,0.09791913604635849,0.0906262346898459,0.08595087580666405,0.07928355063874622,0.0700316080600553,0.06130646648228631,0.04304951929408665,0.025368760700645334,0.016034505465560383,0.012923087053865401,0.00893915448439352,0.005136309758988542,0.002815092848676412,60209.093631176314
BRN,brunei darussalam,brunei and muara,279085,328498,0.07838913419356686,0.08760592160729344,0.0915141252625713,0.08863119989711495,0.09673339906546063,0.10078449864963351,0.09645117960589304,0.0879488718366414,0.07721024278018321,0.06205255712264759,0.048309541161172344,0.03371629442277191,0.02020905674397337,0.011606721824495222,0.008716651662594138,0.0054086109086752135,0.0028472013832325925,0.0018647918720795652,274482.44259432814
BRN,brunei darussalam,temburong,8971,8970,0.07218707636692272,0.08721192950745593,0.09794396746497966,0.1082241301400813,0.09455490284681427,0.08337098960686849,0.0684591052869408,0.0728648892905558,0.07647989154993219,0.06360144600090376,0.051852688657930406,0.042250338906461814,0.025982828739267955,0.017171260732037955,0.01649344780840488,0.011974694984184365,0.005874378671486669,0.003502033438770899,8822.666420449204
BRN,brunei darussalam,tutong,44029,48319,0.07947185989236523,0.08745325184712213,0.09358752166377816,0.09639241083644988,0.10311958405545928,0.09776064945726534,0.08633585697345617,0.07550396789200037,0.06877679467299098,0.0552540363039314,0.04731825230320168,0.03687403083097692,0.024856334944814377,0.016259235610690505,0.01208610781720332,0.009988141931952932,0.005564170391316245,0.0033977925750250846,43301.634613230286
BTN,bhutan,bumthang,18171,20343,0.08686252066641231,0.10174233753020474,0.12717792191275598,0.1243800076306753,0.12399847386493705,0.09474755182500318,0.06511509601933105,0.05824748823604221,0.04483021747424646,0.04374920513798804,0.037390309042350245,0.025817118148289454,0.027025308406460637,0.02092076815464835,0.017995675950654964,0,0,0,17122.37081701745
BTN,bhutan,chhukha,84255,95201,0.09455770267385852,0.10615694341850837,0.10793766984801663,0.10686217997263232,0.13521554336396638,0.11777622551586829,0.08239247154945571,0.07357386485226008,0.05234225527157869,0.04216903303066114,0.029511134332149726,0.019293185042110937,0.014027423258607079,0.010053030725683754,0.008131337144642502,0,0,0,80690.90728378228
BTN,bhutan,dagana,25624,29595,0.11495085828162513,0.1312559445627067,0.13877440101453878,0.12115584944970338,0.08786629829249516,0.07717740839711948,0.0615969926174193,0.05598079623171342,0.045427782055346734,0.04533719824267404,0.036505276507088194,0.027854522396847697,0.023868834639249974,0.018750849223243816,0.013496988088228643,0,0,0,24416.43280623441
BTN,bhutan,gasa,3525,3974,0.10655737704918031,0.11704918032786883,0.1104918032786885,0.09311475409836065,0.10754098360655737,0.09639344262295081,0.07999999999999999,0.06295081967213113,0.04327868852459016,0.04852459016393442,0.03836065573770491,0.02786885245901639,0.033770491803278686,0.017377049180327866,0.016721311475409832,0,0,0,3331.8999343598825
BTN,bhutan,ha,14260,15724,0.09200446856048516,0.11243217363549314,0.12743376954995211,0.12791254388764764,0.10030322374720715,0.08945100542610918,0.06742738589211619,0.06750718161506543,0.05027130545802745,0.0457229492499202,0.03550909671241621,0.027369932971592726,0.023619533992977976,0.017315671879987234,0.015719757421002237,0,0,0,13541.18760472256
BTN,bhutan,lhuentse,17118,18638,0.104990708786833,0.13047517918768248,0.1265595964958853,0.1269577913458986,0.07678524024422614,0.07857711706928588,0.05933103265197768,0.05441996283514731,0.04559331032651976,0.04698699230156621,0.0376294133262543,0.032585611892752844,0.0317892221927263,0.02634722590921157,0.02097159543403238,0,0,0,16178.89213451645
BTN,bhutan,monggar,42097,47820,0.1046159214013618,0.11973781608438795,0.13051326648836134,0.13034083020599066,0.09139930629731648,0.07922700085652776,0.06250108529861563,0.05344797855813383,0.0427767168212603,0.049098707454779886,0.03931910686890037,0.028653902612672165,0.02739071598209731,0.02174352869246857,0.019234116377125823,0,0,0,39936.68781382146
BTN,bhutan,paro,39892,44969,0.08425067175175524,0.10106613504377222,0.11617693796769812,0.1222732657247696,0.1296119730721447,0.09785906214787209,0.07249140446678802,0.06734853081390309,0.04978186125798157,0.04224090607032447,0.03452659559099708,0.02539655022969576,0.022680650660194736,0.019011296986507182,0.015284158215596198,0,0,0,37813.417360146545
BTN,bhutan,pemagatshel,24621,26468,0.0957182320441989,0.11224677716390424,0.13126151012891343,0.13614180478821367,0.07955801104972374,0.06804788213627992,0.050322283609576426,0.05216390423572744,0.04410681399631675,0.05244014732965009,0.04631675874769798,0.041390423572744015,0.036464088397790057,0.03121546961325967,0.022605893186003683,0,0,0,23172.0936167498
BTN,bhutan,punakha,26561,29983,0.0951741465950442,0.11718073124241898,0.12177265638537513,0.14416912146941607,0.09656038814763471,0.07663316582914573,0.06372379137064632,0.05453994108473401,0.047565413273262865,0.04721885288511524,0.03712528158031537,0.030713914399584125,0.02989083347773349,0.02174666435626408,0.01598509790330965,0,0,0,25236.74923798792
BTN,bhutan,samdrupjongkhar,38633,44217,0.1119284710385455,0.12359080171047518,0.13016955234592267,0.10558894769893246,0.09485362279836129,0.08689931521186567,0.06584731317843366,0.06246822762477198,0.050596573068987176,0.047067970455428966,0.03513650907568553,0.029454860799617236,0.024132053467300626,0.018988666606859845,0.013277114918812236,0,0,0,36813.81540179156
BTN,bhutan,samtse,66477,74315,0.10093589787702575,0.11392492172177683,0.12720641365309845,0.10943467639266422,0.10847125210749063,0.08817052609847573,0.06919450848157453,0.06134948215944671,0.05197329938409663,0.04725940198878299,0.038829439493514084,0.027061900010322402,0.022726490727041262,0.018683549530330662,0.014778240374359151,0,0,0,63239.34591046576
BTN,bhutan,sarpang,42872,50175,0.1052918118466899,0.1177863675958188,0.12374782229965157,0.11786803135888499,0.11166158536585367,0.09456663763066203,0.06998584494773519,0.06083950348432056,0.047882186411149816,0.04540505226480836,0.03552373693379789,0.024934668989547038,0.02011650696864112,0.01478114111498258,0.009609102787456447,0,0,0,40893.6913418857
BTN,bhutan,thimphu,109280,129800,0.09778116512983455,0.09582747404918578,0.10950331161372732,0.11669547108644547,0.1570037678327984,0.11668473652006828,0.08034822933327611,0.0696136629560849,0.045847332996983584,0.03599300106272207,0.024936397694215136,0.016252133495067468,0.014073016520497653,0.01090631943922625,0.008533980269866997,0,0,0,104469.68565653438
BTN,bhutan,trashi yangtse,19999,22390,0.11112384663877584,0.12613903375551605,0.13187002120465352,0.12470628689323165,0.08229697976961428,0.06945956788354632,0.054730930139263,0.05249584503409936,0.04682216745945325,0.047624505702332495,0.04430053298183275,0.03627715055304028,0.033927445698893915,0.02080348444036907,0.017422201845377957,0,0,0,18997.180762583375
BTN,bhutan,trashigang,54408,59599,0.10095425833931373,0.12084138470526469,0.13249390093376198,0.13593559408871417,0.09724317612263382,0.07087444639718382,0.05763769219632379,0.056387043587869286,0.04621445203822335,0.045422205447092016,0.03762611347328724,0.03158085148711409,0.028266372961105592,0.021950280727887458,0.016572227494224902,0,0,0,51666.678201890696
BTN,bhutan,trongsa,15149,17199,0.10124634559162947,0.12017233420526234,0.12786582551161718,0.11878750577011847,0.09439913832897368,0.08316664102169563,0.06231727958147407,0.05900907831974148,0.04508385905523926,0.04216033235882444,0.0435451607939683,0.027081089398368976,0.031312509616864125,0.02254192952761963,0.021310970918602856,0,0,0,14250.433858206141
BTN,bhutan,tsirang,20974,23320,0.10598626104023552,0.108276087667648,0.1315559917130084,0.12103369316323191,0.09878966306836766,0.0801984516410424,0.05986261040235526,0.05675498855086685,0.04988550866862937,0.0485225166285029,0.03958128884527314,0.032820848326245766,0.028350234434630896,0.022898266274124956,0.015483589575836877,0,0,0,19901.369812698613
BTN,bhutan,wangdue,35523,40767,0.10274532901410291,0.11720820653774416,0.12519223847387193,0.11550669153496282,0.10320342920715944,0.08278524917378356,0.0675697784758352,0.05978207519387454,0.0491148849841301,0.04365040410981316,0.03690978698341023,0.027682340237557664,0.028467654854225977,0.0227414024410196,0.017440528778508557,0,0,0,33687.282406515544
BTN,bhutan,zhemgang,20804,22838,0.0995825552015819,0.11886191365483904,0.1436339668241239,0.13967922662858395,0.09035482807865539,0.06832912226738438,0.055311435790398766,0.052949577062506865,0.041030429528726785,0.04476546193562562,0.043282434362298144,0.03048445567395364,0.028342304734702846,0.025760738218169835,0.017631550038448865,0,0,0,19627.42768008277
BWA,botswana,central,527359,599336,0.11719733467590583,0.10623755749790988,0.10241842768567933,0.10408848212527019,0.09893078207778094,0.10260943805397707,0.08418863936207022,0.06674877578458151,0.04901269738436072,0.040633135651882445,0.03279221974635805,0.02670973386304593,0.018566909330412277,0.013711576395716997,0.011000179041602992,0.008844783192487543,0.006538840482848538,0.009770487648109626,511763.0848432245
BWA,botswana,francistown city,100202,118420,0.1172162243076865,0.10625349669735713,0.10243292319344707,0.10409715545562193,0.09892813096310454,0.1026080885468718,0.08419430443917192,0.06675983973765995,0.049013978015712924,0.04062256876705212,0.032779883626183386,0.026700334489675195,0.01856223901077658,0.013705516720009754,0.010993688304611096,0.008836617528415901,0.006531524453726212,0.009763485742915969,97238.33375964667
BWA,botswana,gaborone city,233476,288217,0.11724971067446227,0.10628175272082034,0.1024586199299081,0.10411253099733173,0.0989234312315561,0.10260569622443702,0.08420434713623684,0.06677945322695805,0.049016248239487706,0.04060383644949217,0.0327580149180182,0.02668367186396551,0.018553959758004616,0.013694774503028955,0.010982181928940049,0.008822141945977538,0.006518555051390715,0.009751073199984113,226570.89840501023
BWA,botswana,gemsbok/transfrontier park,34,38,0.1184304050515475,0.10727803064625582,0.10336466006415447,0.10465465656631137,0.09875772359745505,0.10252134542980422,0.08455844216346715,0.06747100440909595,0.04909629396267807,0.03994335446406507,0.03198694707008972,0.026096165055160894,0.018262041937842872,0.013316015132937306,0.010576479120200129,0.008311748002542564,0.006061267447924986,0.009313419878466952,32.57634433687932
BWA,botswana,ghanzi,43691,57155,0.11748432462694439,0.10647972156558956,0.10263865776283801,0.10422025593017498,0.09889050372402544,0.102588935008573,0.08427470881111655,0.06691687029214775,0.049032154001267765,0.040472593096299615,0.03260479721922561,0.026566929295186566,0.018495953219718923,0.013619511814748693,0.01090156535166242,0.008720722355339857,0.006427688139383385,0.009664107785757669,42398.6733041057
BWA,botswana,jwaneng,18242,21458,0.11769868484811952,0.10666060017447687,0.10280315330659597,0.10431868119510938,0.09886041877927962,0.10257362075338153,0.08433899630992,0.0670424244298095,0.04904668665193522,0.04035267970700419,0.03246480648357815,0.026460264867946594,0.018442954264435242,0.013550746396770305,0.010827908234714377,0.008628058105619906,0.00634466557764175,0.009584649913662053,17702.85246866569
BWA,botswana,kgalagadi,51082,60932,0.11736282458038357,0.10637719900202255,0.10254542117203737,0.10416446818090538,0.09890755596518917,0.10259761517650993,0.08423827045489972,0.06684570581261805,0.04902391684922963,0.04054056038194051,0.03268414440783179,0.026627387027526032,0.01852599319401704,0.013658488269616782,0.010943314436868898,0.008773244743093395,0.006474745588111072,0.009709144757199077,49571.809942672575
BWA,botswana,kgatleng,92391,114227,0.11721679118015191,0.10625397502818928,0.10243335819950342,0.10409741573979356,0.09892805140390877,0.10260804804854826,0.08419447444652099,0.06676017176373818,0.04901401644709479,0.04062225165785034,0.03277951342273322,0.02670005241715953,0.018562098855815536,0.013705334870869022,0.010993493519444082,0.008836372479164642,0.006531304901777603,0.00976327561773692,89659.1751531734
BWA,botswana,kweneng,305150,400948,0.11725636502130905,0.10628736770383398,0.10246372633629691,0.10411558639561304,0.09892249730987929,0.10260522082669214,0.08420634280181606,0.06678335078208963,0.049016699374020103,0.04060011399912535,0.03275366921010083,0.026680360698810076,0.018552314520707134,0.013692639830188157,0.010979895403943864,0.008819265385883734,0.006515977796530148,0.00974860660316064,296125.88409835374
BWA,botswana,lobatse,29961,29023,0.11722713328408085,0.10626270176564727,0.10244129451343359,0.10410216440217876,0.09892659991433879,0.10260730919122704,0.08419757608538993,0.06676622929592994,0.04901471759482985,0.04061646627132776,0.03277275937700022,0.026694906245047993,0.018559541848266917,0.01370201718862579,0.010989939830450827,0.008831901764888243,0.00652729936400912,0.009759442063327062,29074.489003289542
BWA,botswana,north east,60878,73635,0.11711983825406436,0.10617216549140981,0.10235895855479193,0.10405289900350718,0.0989416585153789,0.10261497452886031,0.08416539787118589,0.0667033849169903,0.049007443478480114,0.04067648725205498,0.03284282979445448,0.026748295641922413,0.018586069738874764,0.013736436763048891,0.011026807876819438,0.008878283567447765,0.006568855153629431,0.00979921359707904,59077.75399666538
BWA,botswana,north west,177294,216031,0.11722554720598483,0.10626136342218956,0.10244007739032454,0.10410143614132909,0.09892682251660902,0.10260742250331722,0.084197100414143,0.06676530030515672,0.04901461006592932,0.04061735352549805,0.032773795185968145,0.026695695468490398,0.018559933994167995,0.013702525992556959,0.010990484828674695,0.00883258739926556,0.00652791365833077,0.009760029982064027,172050.6979171348
BWA,botswana,orapa,67875,78706,0.11725753487200609,0.10628835483178864,0.10246462405521822,0.1041161235422168,0.09892233312412978,0.10260513725058827,0.0842066936447797,0.0667840359819586,0.049016778684590964,0.04059945958310878,0.032752905223859444,0.0266797785877548,0.018552025283905454,0.013692264549402786,0.010979493427172563,0.008818759679477331,0.006515524708726864,0.009748172969315017,65867.33311425465
BWA,botswana,selibe phikwe,50962,50084,0.11733424982958678,0.10635308743344378,0.10252349350680033,0.10415134784821403,0.09891156636317318,0.10259965660482781,0.08422970077136614,0.06682896913369728,0.049021979610739376,0.04055654513507023,0.03270280552118136,0.026641605661051226,0.01853305808661428,0.01366765487091715,0.010953133113812148,0.0087855971181236385,0.006485812702145919,0.009719736689235394,49454.62623423872
BWA,botswana,south east,84692,117755,0.11715468060435479,0.1062015657029619,0.10238569584459976,0.10406889715624036,0.09893676847478483,0.10261248533267975,0.08417584723320057,0.06672379262706284,0.049009805631786495,0.04065699639553581,0.032820075543586,0.026730958286525743,0.018577455229359434,0.013725259555039237,0.011014835566583813,0.008863221816576072,0.006555360573513996,0.009786298425608747,82187.38231970166
BWA,botswana,southern,200917,229765,0.11720222741481519,0.10624168602419483,0.10242218227103547,0.10409072866672628,0.09893009539356806,0.10260908850846982,0.0841901067142919,0.06675164153836362,0.049013029089865524,0.04063039864730975,0.032789024479458716,0.02670729926398393,0.018565699637451288,0.013710006835682405,0.010998497829295656,0.00884266814531309,0.006536945505711633,0.009768674034462807,194975.62984761855
BWA,botswana,sowa,3626,4493,0.11769141114301206,0.10665446257276104,0.10279757161765096,0.10431534141337036,0.09886143962640814,0.1025741403991236,0.0843368148962891,0.0670381641068477,0.04904619352772214,0.040356748627195585,0.03246955667147819,0.026463884222250985,0.01844475263341258,0.013553079755866615,0.01083040757971789,0.008631202403674702,0.0063474827124070715,0.009587346090811534,3518.6754480025593
CAF,central african republic,bamingui bangoran,49419,59574,0.14929358474091392,0.13589015108602026,0.12341050158755375,0.10861980588566757,0.09822025655151402,0.08389145292784138,0.06748254913985582,0.053153745516183196,0.041136622420871016,0.033510962855761856,0.028427295533179204,0.023573939924762605,0.019182793557029953,0.015485119631558407,0.0115561825045097,0.007165036136777047,0,0,48854.6756301635
CAF,central african republic,bangui,703779,899087,0.1492935847409139,0.13589015108602026,0.12341050158755375,0.10861980588566757,0.09822025655151402,0.08389145292784136,0.06748254913985582,0.05315374551618319,0.04113662242087101,0.03351096285576185,0.028427295533179197,0.023573939924762602,0.01918279355702995,0.015485119631558403,0.011556182504509696,0.007165036136777048,0,0,695738.1118877036
CAF,central african republic,basse kotto,284834,343357,0.14929358474091395,0.1358901510860203,0.12341050158755379,0.10861980588566757,0.09822025655151403,0.08389145292784139,0.06748254913985581,0.053153745516183196,0.04113662242087102,0.03351096285576187,0.028427295533179207,0.02357393992476261,0.01918279355702996,0.015485119631558407,0.0115561825045097,0.007165036136777047,0,0,281580.34223434114
CAF,central african republic,haut mbomou,65853,79382,0.14929358474091398,0.13589015108602032,0.1234105015875538,0.10861980588566761,0.09822025655151405,0.0838914529278414,0.06748254913985585,0.053153745516183216,0.04113662242087103,0.03351096285576186,0.028427295533179218,0.023573939924762616,0.019182793557029964,0.015485119631558405,0.0115561825045097,0.007165036136777049,0,0,65099.12806938639
CAF,central african republic,haute kotto,103259,124464,0.14929358474091392,0.13589015108602026,0.12341050158755378,0.10861980588566758,0.09822025655151402,0.08389145292784139,0.06748254913985584,0.0531537455161832,0.04113662242087102,0.03351096285576186,0.028427295533179204,0.023573939924762612,0.01918279355702996,0.015485119631558403,0.0115561825045097,0.0071650361367770485,0,0,102079.98108195276
CAF,central african republic,kemo,135382,163196,0.14929358474091395,0.1358901510860203,0.12341050158755382,0.10861980588566762,0.09822025655151405,0.0838914529278414,0.06748254913985585,0.0531537455161832,0.04113662242087102,0.03351096285576186,0.028427295533179207,0.023573939924762616,0.019182793557029964,0.01548511963155841,0.011556182504509703,0.0071650361367770485,0,0,133834.46207639168
CAF,central african republic,lobaye,282242,340220,0.149293584740914,0.13589015108602034,0.12341050158755384,0.10861980588566762,0.09822025655151409,0.08389145292784142,0.06748254913985587,0.05315374551618322,0.04113662242087104,0.03351096285576188,0.028427295533179225,0.02357393992476262,0.019182793557029967,0.015485119631558412,0.011556182504509705,0.007165036136777052,0,0,279017.8262158884
CAF,central african republic,mambere kadei,417055,502727,0.14929358474091395,0.13589015108602026,0.12341050158755379,0.1086198058856676,0.09822025655151403,0.08389145292784138,0.06748254913985582,0.053153745516183196,0.041136622420871016,0.033510962855761856,0.028427295533179197,0.023573939924762612,0.019182793557029957,0.015485119631558405,0.0115561825045097,0.007165036136777046,0,0,412288.5694403099
CAF,central african republic,mbomou,187491,226026,0.149293584740914,0.13589015108602032,0.12341050158755384,0.10861980588566762,0.09822025655151403,0.0838914529278414,0.06748254913985588,0.05315374551618322,0.04113662242087104,0.03351096285576187,0.028427295533179218,0.023573939924762612,0.019182793557029967,0.015485119631558408,0.011556182504509705,0.00716503613677705,0,0,185349.18190538912
CAF,central african republic,nana gribizi,134693,162363,0.14929358474091392,0.1358901510860203,0.12341050158755379,0.10861980588566758,0.09822025655151403,0.08389145292784138,0.06748254913985584,0.053153745516183196,0.04113662242087102,0.033510962855761856,0.028427295533179207,0.02357393992476261,0.019182793557029957,0.015485119631558403,0.011556182504509696,0.007165036136777047,0,0,133153.24682883266
CAF,central african republic,nana mambere,267147,322017,0.14929358474091392,0.1358901510860203,0.12341050158755379,0.10861980588566758,0.09822025655151402,0.0838914529278414,0.06748254913985582,0.053153745516183196,0.041136622420871016,0.033510962855761856,0.028427295533179204,0.02357393992476261,0.01918279355702996,0.015485119631558408,0.011556182504509701,0.0071650361367770485,0,0,264094.70577100007
CAF,central african republic,ombella mpoko,407834,491606,0.149293584740914,0.13589015108602032,0.12341050158755384,0.10861980588566762,0.09822025655151409,0.08389145292784145,0.06748254913985587,0.053153745516183216,0.04113662242087102,0.03351096285576186,0.028427295533179218,0.023573939924762616,0.01918279355702997,0.015485119631558414,0.011556182504509705,0.00716503613677705,0,0,403173.5709037613
CAF,central african republic,ouaka,316363,381333,0.14929358474091395,0.13589015108602032,0.1234105015875538,0.10861980588566761,0.09822025655151403,0.0838914529278414,0.06748254913985582,0.0531537455161832,0.04113662242087102,0.03351096285576186,0.028427295533179204,0.02357393992476261,0.01918279355702996,0.015485119631558405,0.0115561825045097,0.007165036136777048,0,0,312746.28824706556
CAF,central african republic,ouham,422142,508820,0.14929358474091398,0.13589015108602034,0.12341050158755384,0.10861980588566762,0.09822025655151405,0.08389145292784142,0.06748254913985585,0.05315374551618323,0.04113662242087104,0.03351096285576187,0.028427295533179218,0.02357393992476262,0.019182793557029967,0.01548511963155841,0.011556182504509705,0.007165036136777051,0,0,417321.75450959796
CAF,central african republic,ouham pende,492186,593286,0.14929358474091395,0.1358901510860203,0.1234105015875538,0.10861980588566761,0.09822025655151405,0.0838914529278414,0.06748254913985584,0.05315374551618321,0.04113662242087103,0.03351096285576186,0.028427295533179207,0.023573939924762612,0.019182793557029957,0.015485119631558408,0.011556182504509701,0.007165036136777047,0,0,486562.66087898554
CAF,central african republic,sangha mbaere,115549,139292,0.14929358474091395,0.13589015108602032,0.1234105015875538,0.10861980588566761,0.098220256551514007,0.0838914529278414,0.06748254913985584,0.05315374551618321,0.04113662242087102,0.03351096285576186,0.028427295533179204,0.023573939924762612,0.01918279355702996,0.015485119631558407,0.0115561825045097,0.007165036136777047,0,0,114227.15353945011
CAF,central african republic,vakaga,59747,72012,0.14929358474091398,0.13589015108602032,0.12341050158755383,0.10861980588566762,0.09822025655151406,0.0838914529278414,0.06748254913985585,0.05315374551618321,0.04113662242087102,0.03351096285576187,0.028427295533179218,0.023573939924762616,0.019182793557029964,0.015485119631558415,0.011556182504509703,0.007165036136777052,0,0,59063.31326776562
