ISOALPHA,COUNTRYNM,NAME1,perc_susceptible
CUW,curacao,habaai,NA
CUW,curacao,hato,NA
CUW,curacao,kanga/dein,NA
CUW,curacao,koraal partier,NA
CUW,curacao,koraal specht,NA
CUW,curacao,kwarchi,NA
CUW,curacao,labadera,NA
CUW,curacao,lagun,NA
CUW,curacao,lelienberg,NA
CUW,curacao,mahaai,NA
CUW,curacao,mahuma,NA
CUW,curacao,maria maai,NA
CUW,curacao,mon repos,NA
CUW,curacao,montana abou,NA
CUW,curacao,montana rey,NA
CUW,curacao,muizenberg,NA
CUW,curacao,mundo nobo,NA
CUW,curacao,oostpunt,NA
CUW,curacao,otrobanda,NA
CUW,curacao,pannekoek,NA
CUW,curacao,paradijs,NA
CUW,curacao,parera,NA
CUW,curacao,piscadera baai,NA
CUW,curacao,punda,NA
CUW,curacao,rancho,NA
CUW,curacao,ronde klip,NA
CUW,curacao,rooi santu,NA
CUW,curacao,rosendaal,NA
CUW,curacao,saint michiel,NA
CUW,curacao,saint willibrordus,NA
CUW,curacao,salina,NA
CUW,curacao,scharloo,NA
CUW,curacao,seru grandi,NA
CUW,curacao,seru lora,NA
CUW,curacao,soto,NA
CUW,curacao,souax,NA
CUW,curacao,spaanse water,NA
CUW,curacao,sta. rosa,NA
CUW,curacao,steenrijk,NA
CUW,curacao,stenen koraal,NA
CUW,curacao,suffisant,NA
CUW,curacao,tera cora,NA
CUW,curacao,tera pretu,NA
CUW,curacao,wacao,NA
CUW,curacao,wanapa,NA
CUW,curacao,westpunt,NA
CUW,curacao,wishi,NA
CUW,curacao,zeelandia,NA
CYM,cayman islands,bodden town,NA
CYM,cayman islands,east end,NA
CYM,cayman islands,george town,NA
CYM,cayman islands,north side,NA
CYM,cayman islands,sister islands,NA
CYM,cayman islands,west bay,NA
CYP,cyprus,ammochostos,74.68123708954144
CYP,cyprus,larnaka,74.56919365012615
CYP,cyprus,lefkosia,74.39105983354166
CYP,cyprus,limassol,73.5313032008369
CYP,cyprus,occupied area,80.22397987076752
CYP,cyprus,pafos,71.74627163487392
CZE,czech republic,hlavni mesto praha,66.78442158171869
CZE,czech republic,jihocesky,64.89492347317525
CZE,czech republic,jihomoravsky,65.7147193262098
CZE,czech republic,karlovarsky,64.92441417099266
CZE,czech republic,kralovehradecky,64.59265555647598
CZE,czech republic,liberecky,65.905572469472
CZE,czech republic,moravskoslezsky,64.95565151973896
CZE,czech republic,olomoucky,65.08575046291507
CZE,czech republic,pardubicky,65.44551767298718
CZE,czech republic,plzensky,64.9716716868256
CZE,czech republic,stredocesky,66.58114421895984
CZE,czech republic,ustecky,65.75807131547182
CZE,czech republic,vysocina,65.14888947587876
CZE,czech republic,zlinsky,64.64786550572737
DEU,germany,baden-wurttemberg,64.13741153427107
DEU,germany,bayern,63.813998898160996
DEU,germany,berlin,64.7133690866895
DEU,germany,brandenburg,58.6112802308286
DEU,germany,bremen,63.441161686287565
DEU,germany,hamburg,66.13857548399749
DEU,germany,hessen,63.3329590150342
DEU,germany,mecklenburg-vorpommern,59.12969686346463
DEU,germany,niedersachsen,62.59743540963674
DEU,germany,nordrhein-westfalen,63.050199820578825
DEU,germany,rheinland-pfalz,62.16986156848391
DEU,germany,saarland,59.91625416489257
DEU,germany,sachsen,59.32425883374631
DEU,germany,sachsen-anhalt,58.08080600127765
DEU,germany,schleswig-holstein,61.86340586868453
DEU,germany,thuringen,59.041995633001996
DJI,djibouti,ali sabieh,86.31656086828981
DJI,djibouti,arta,86.31863923484482
DJI,djibouti,dikhil,86.31726022816679
DJI,djibouti,djiboutii,86.31549154406878
DJI,djibouti,obock,86.31561493820527
DJI,djibouti,tadjoura,86.31589264611027
DMA,dominica,saint andrew,77.26554840988646
DMA,dominica,saint david,80.7822877204055
DMA,dominica,saint george,77.07296628533538
DMA,dominica,saint john,73.43579072141186
DMA,dominica,saint joseph,74.3303036069544
DMA,dominica,saint luke,78.60050989010989
DMA,dominica,saint mark,81.52176377952756
DMA,dominica,saint patrick,77.54075743780298
DMA,dominica,saint paul,77.2253261725743
DMA,dominica,saint peter,69.37195750121236
DNK,denmark,hovedstaden,66.08994739177783
DNK,denmark,midtjylland,64.8426366616699
DNK,denmark,nordjylland,61.832557275132494
DNK,denmark,sjaelland,60.785135577320425
DNK,denmark,syddanmark,62.33399310207457
DOM,dominican republic,cibao nordeste,79.18371684517896
DOM,dominican republic,cibao noroeste,79.47436527986038
DOM,dominican republic,cibao norte,80.31706114722395
DOM,dominican republic,cibao sur,80.33476138136464
DOM,dominican republic,el valle,79.2803872627423
DOM,dominican republic,enriquillo,82.45832364624427
DOM,dominican republic,higuamo,81.3719565761899
DOM,dominican republic,ozama,81.82243615594331
DOM,dominican republic,valdesia,82.3108449231355
DOM,dominican republic,yuma,83.40261007170932
DZA,algeria,adrar,85.81987955974138
DZA,algeria,ain defla,83.70668297494656
DZA,algeria,ain temouchent,79.0779611392124
DZA,algeria,alger,78.88850339082283
DZA,algeria,annaba,78.46428711325535
DZA,algeria,batna,82.98373598673115
DZA,algeria,bechar,83.43236235473968
DZA,algeria,bejaia,80.53403601359858
DZA,algeria,biskra,84.6911934299302
DZA,algeria,blida,81.73293979128029
DZA,algeria,bordj bou arreridj,83.71866610677172
DZA,algeria,bouira,82.69690165809367
DZA,algeria,boumerdes,81.87280529928553
DZA,algeria,chlef,83.94600026717373
DZA,algeria,constantine,79.73208699205702
DZA,algeria,djelfa,86.89181964724835
DZA,algeria,el bayadh,84.3696285249333
DZA,algeria,el oued,86.84267547718873
DZA,algeria,el tarf,80.66009972422086
DZA,algeria,ghardaia,84.71644540500203
DZA,algeria,guelma,79.80212846789841
DZA,algeria,illizi,88.06563524666974
DZA,algeria,jijel,82.79949731203975
DZA,algeria,khenchela,83.16124286520346
DZA,algeria,laghouat,85.04717874514607
DZA,algeria,mascara,81.92068142459578
DZA,algeria,medea,83.34938041148254
DZA,algeria,mila,82.46768552851734
DZA,algeria,mostaganem,82.69804551588528
DZA,algeria,msila,85.42240951372794
DZA,algeria,naama,84.22417483835746
DZA,algeria,oran,80.02619807842738
DZA,algeria,ouargla,86.38476392528372
DZA,algeria,oum el bouaghi,82.57789506429425
DZA,algeria,relizane,83.16129277485877
DZA,algeria,saida,82.61526997006561
DZA,algeria,setif,83.21608990564785
DZA,algeria,sidi bel abbes,80.17257484785256
DZA,algeria,skikda,81.71111438982673
DZA,algeria,souk ahras,81.11139949809869
DZA,algeria,tamanrasset,87.03053103361472
DZA,algeria,tebessa,83.08689331108621
DZA,algeria,tiaret,83.36042550351361
DZA,algeria,tindouf,85.35248843010484
DZA,algeria,tipaza,81.53588862639167
DZA,algeria,tissemsilt,83.98376160371666
DZA,algeria,tizi ouzou,79.206624749892
DZA,algeria,tlemcen,79.2999678446457
ECU,ecuador,azuay,79.62154476073864
ECU,ecuador,bolivar,81.56945524471041
ECU,ecuador,canar,79.2887986231881
ECU,ecuador,carchi,78.01329672628694
ECU,ecuador,chimborazo,78.33508015870173
ECU,ecuador,cotopaxi,80.24008753116561
ECU,ecuador,el oro,79.47221108713998
ECU,ecuador,esmeraldas,82.74961158238476
ECU,ecuador,galapagos,80.50601231823097
ECU,ecuador,guayas,79.54861476653569
ECU,ecuador,imbabura,79.0711467613403
ECU,ecuador,loja,77.9678490328911
ECU,ecuador,los rios,78.34299107943198
ECU,ecuador,manabi,79.93358065208191
ECU,ecuador,morona santiago,85.86688066520665
ECU,ecuador,napo,85.30721455250111
ECU,ecuador,orellana,86.52497918883874
ECU,ecuador,pastaza,84.91323916221035
ECU,ecuador,pichincha,79.40654959072879
ECU,ecuador,santa elena,81.85957549804267
ECU,ecuador,santo domingo de los tsachilas,82.45967723608429
ECU,ecuador,sucumbios,84.78930620228405
ECU,ecuador,tungurahua,77.8871309936085
ECU,ecuador,zamora chinchipe,83.89089254462722
ECU,ecuador,zona no delimitado,82.63019635453126
EGY,egypt,6 october,84.01777323440609
EGY,egypt,ad daqahliyah,79.66258004662843
EGY,egypt,al isma`iliyah,81.3236627745426
EGY,egypt,al minufiyah,80.84831341481491
EGY,egypt,al qalyubiyah,81.83598783796265
EGY,egypt,al wadi al jadid,81.17022812139352
EGY,egypt,alexandria,76.62694126347999
EGY,egypt,assiout,83.71378904411227
EGY,egypt,aswan,81.39205402141427
EGY,egypt,behera,81.41339299369609
EGY,egypt,beni suef,83.42816131807058
EGY,egypt,cairo,76.04288268603719
EGY,egypt,damietta,79.80069024363559
EGY,egypt,fayoum,83.91253347949352
EGY,egypt,garbia,79.0549460860457
EGY,egypt,giza,79.70675069017176
EGY,egypt,helwan,81.44829282596973
EGY,egypt,kafr ash shaykh,80.54619313900837
EGY,egypt,luxor,80.808782100035
EGY,egypt,matrouh,85.3974524993707
EGY,egypt,menia,82.99212034280026
EGY,egypt,north sinai,84.23246522091962
EGY,egypt,port said,76.91233481411768
EGY,egypt,qena,82.74748161533076
EGY,egypt,red sea,85.2516692540724
EGY,egypt,sharkia,81.68608073241856
EGY,egypt,sohag,82.98812479912101
EGY,egypt,south sinai,84.12362225732842
EGY,egypt,suez,79.94961468876556
ERI,eritrea,anseba,91.10655515558462
ERI,eritrea,debub,91.10619378787716
ERI,eritrea,debubawi keyih bahri,91.10833597929535
ERI,eritrea,gash barka,91.1063168424464
ERI,eritrea,maekel,91.10613311745233
ERI,eritrea,semenawi keyih bahri,91.10636796522998
ESH,western sahara,eddakhla-oued eddahab,NA
ESH,western sahara,guelmim-oued noun,NA
ESH,western sahara,laayoune-sakia el hamra,NA
ESP,spain,andalucia,67.30816065875231
ESP,spain,aragon,62.628325260599894
ESP,spain,canarias,67.21549958655547
ESP,spain,cantabria,62.17671907745333
ESP,spain,castilla y leon,59.37878179320117
ESP,spain,castilla-la mancha,65.97628999710905
ESP,spain,cataluna,65.60116697510011
ESP,spain,ceuta y melilla,72.91315609489621
ESP,spain,comunidad de madrid,66.78506393131994
ESP,spain,comunidad foral de navarra,64.4405724767326
ESP,spain,comunitat valenciana,65.17950945881475
ESP,spain,extremadura,63.62743393058392
ESP,spain,galicia,59.9211343277402
ESP,spain,islas baleares,67.74990572390685
ESP,spain,la rioja,72.8099831455081
ESP,spain,pais vasco,61.32294058925301
ESP,spain,principado de asturias,58.25147972627697
ESP,spain,region de murcia,69.14416115057851
EST,estonia,harju,68.32980599348375
EST,estonia,hiiu,60.57612246980779
EST,estonia,ida-viru,60.46708213469552
EST,estonia,jarva,62.23739674593241
EST,estonia,jogeva,61.42062426393819
EST,estonia,laane,61.20682131661441
EST,estonia,laane-viru,63.64081795430037
EST,estonia,parnu,63.86220740183583
EST,estonia,polva,61.18961934735796
EST,estonia,rapla,64.81650675494318
EST,estonia,saare,61.75887453831134
EST,estonia,tartu,70.25836123778268
EST,estonia,valga,61.54331546811398
EST,estonia,viljandi,62.22876983704335
EST,estonia,voru,62.429476085468785
ETH,ethiopia,addis abeba,88.91938194387703
ETH,ethiopia,afar,92.5833796285469
ETH,ethiopia,amhara,88.41894374173637
ETH,ethiopia,benshangul-gumaz,91.77430253562888
ETH,ethiopia,dire dawa,90.11195215121465
ETH,ethiopia,gambela peoples,92.9115684757204
ETH,ethiopia,harari people,89.91903997071104
ETH,ethiopia,oromia,90.8176756068353
ETH,ethiopia,somali,91.94627016613494
ETH,ethiopia,"southern nations, nationalities and peoples",91.69954033354624
ETH,ethiopia,tigray,88.05126681291463
FIN,finland,eastern finland,53.633660420933474
FIN,finland,kainuu,52.05306078918358
FIN,finland,lapland,54.69441600963458
FIN,finland,oulu,63.34131845764704
FIN,finland,southern finland,60.46767261459111
FIN,finland,southwest finland,58.06477213881522
FIN,finland,tampere,59.874451315902434
FIN,finland,western finland,57.33687162629795
FJI,fiji,ba,83.18845527213686
FJI,fiji,bua,83.18803224544102
FJI,fiji,cakuadrove,84.42590250582967
FJI,fiji,kadavu,83.58916168348885
FJI,fiji,lau,82.17631488088387
FJI,fiji,lomaiviti,84.1599064089522
FJI,fiji,macuata,82.74943131567073
FJI,fiji,nadroga navosa,83.17121442119085
FJI,fiji,naitasiri,85.04879440342765
FJI,fiji,namosi,85.99784444979532
FJI,fiji,ra,83.19951963599746
FJI,fiji,rewa,83.95173607668154
FJI,fiji,rotuma,79.06293163751987
FJI,fiji,serua,84.09248620432513
FJI,fiji,tailevu,84.06455064037087
FLK,falkland islands (malvinas),east falkland,NA
FLK,falkland islands (malvinas),inhabited islands,NA
FLK,falkland islands (malvinas),mount pleasant (military base),NA
FLK,falkland islands (malvinas),stanley,NA
FLK,falkland islands (malvinas),west falkland,NA
FRA,france,auvergne-rhone-alpes,64.41721971260075
FRA,france,bourgogne-franche-comte,62.076528701872604
FRA,france,bretagne,62.75172934579884
FRA,france,centre-val de loire,62.34944106169378
FRA,france,corse,60.096048531168435
FRA,france,grand est,64.27975629549387
FRA,france,hauts-de-france,66.58478826688156
FRA,france,ile-de-france,68.57021765194213
FRA,france,normandie,63.80549104853532
FRA,france,nouvelle-aquitaine,60.63129505836877
FRA,france,occitanie,61.830071853666404
FRA,france,pays de la loire,64.39054360990302
FRA,france,provence-alpes-cote dazur,61.65957702621432
FRO,faeroe islands,eysturoya,NA
FRO,faeroe islands,noroya,NA
FRO,faeroe islands,sandoyar,NA
FRO,faeroe islands,streymoyar,NA
FRO,faeroe islands,suuroyar,NA
FRO,faeroe islands,vaga,NA
FSM,micronesia (federated states of),chuuk,85.35418902080161
FSM,micronesia (federated states of),kosrae,81.83884412714602
FSM,micronesia (federated states of),pohnpei,84.31400474531779
FSM,micronesia (federated states of),yap,79.82704561864128
GAB,gabon,estuaire,85.98527216646553
GAB,gabon,haut-ogooue,85.98528936716924
GAB,gabon,moyen-ogooue,85.98611971630532
GAB,gabon,ngounie,85.98674305051254
GAB,gabon,nyanga,85.98710602124743
GAB,gabon,ogooue-ivindo,85.98735053301107
GAB,gabon,ogooue-lolo,85.98737705607962
GAB,gabon,ogooue-maritime,85.98644734208327
GAB,gabon,woleu-ntem,85.9855735998919
GBR,united kingdom of great britain and northern ireland,na,81.89295481873835
GBR,united kingdom of great britain and northern ireland,northern ireland,83.35252491697437
GBR,united kingdom of great britain and northern ireland,scotland,80.81656401921927
GBR,united kingdom of great britain and northern ireland,wales,80.09025068791078
GEO,georgia,abkhazia,73.6098762172407
GEO,georgia,ajaria,73.40287647082076
GEO,georgia,guria,73.37796028296259
GEO,georgia,imereti,73.38646318157043
GEO,georgia,kakheti,73.40649042835805
GEO,georgia,kvemo kartli,73.41461587435987
GEO,georgia,mtskheta-mtianeti,73.45648210047968
GEO,georgia,racha-lechkhumi-kvemo svaneti,73.27434727317146
GEO,georgia,samegrelo-zemo svaneti,73.37372916371001
GEO,georgia,samtskhe-javakheti,73.40444124394207
GEO,georgia,shida kartli,73.39589699586095
GEO,georgia,tbilisi,73.38989876605389
GGY,guernsey,alderney,NA
GGY,guernsey,castel,NA
GGY,guernsey,forest,NA
GGY,guernsey,herm and jethou,NA
GGY,guernsey,saint andrew,NA
GGY,guernsey,saint martin,NA
GGY,guernsey,saint peter port,NA
GGY,guernsey,saint pierre du bois,NA
GGY,guernsey,saint sampson,NA
GGY,guernsey,saint saviour,NA
GGY,guernsey,sark,NA
GGY,guernsey,torteval,NA
GGY,guernsey,vale,NA
GHA,ghana,ashanti,86.01325926007385
GHA,ghana,brong ahafo,86.18317772739339
GHA,ghana,central,82.96295260903035
GHA,ghana,eastern,84.47711423671723
GHA,ghana,greater accra,85.88825872535809
GHA,ghana,northern,85.41265037093466
GHA,ghana,upper east,83.45544284046473
GHA,ghana,upper west,84.60362515644432
GHA,ghana,volta,82.47991969592086
GHA,ghana,western,82.50409490741988
GIN,guinea,boke,88.56959355722003
GIN,guinea,conakry,88.56581087675369
GIN,guinea,faranah,88.57137902744647
GIN,guinea,kankan,88.56706254436111
GIN,guinea,kindia,88.57130301161963
GIN,guinea,labe,88.57804749411005
GIN,guinea,mamou,88.57739963361453
GIN,guinea,nzerekore,88.57040365949447
GLP,guadeloupe,basse-terre,72.88603846004126
GLP,guadeloupe,pointe-a-pitre,72.90709738699034
GMB,gambia,banjul,91.16142881088136
GMB,gambia,basse,91.1745276345913
GMB,gambia,brikama,91.16786055883478
GMB,gambia,janjangbureh,91.17647435904937
GMB,gambia,kanifing,91.1677452532415
GMB,gambia,kerewan,91.17680321162074
GMB,gambia,kuntaur,91.17675705550035
GMB,gambia,mansakonko,91.17321810710955
GNB,guinea-bissau,bafata,92.04521631465438
GNB,guinea-bissau,biombo,91.21626669898592
GNB,guinea-bissau,bissau,93.12312959849034
GNB,guinea-bissau,bolama,89.86464456271656
GNB,guinea-bissau,cacheu,89.66738115083014
GNB,guinea-bissau,gabu,92.25424520500712
GNB,guinea-bissau,oio,91.32967092611037
GNB,guinea-bissau,quinara,90.99594061622423
GNB,guinea-bissau,tombali,90.71708443963922
GNQ,equatorial guinea,region continental,NA
GNQ,equatorial guinea,region insular,NA
GRC,greece,aegean,65.46739535773499
GRC,greece,attica,64.66198466287516
GRC,greece,crete,66.62244676703266
GRC,greece,epirus and western macedonia,61.311530546527074
GRC,greece,macedonia and thrace,63.18977842556796
GRC,greece,"peloponnese, western greece and the ionian islands",62.55728040677082
GRC,greece,thessaly and central greece,63.07304402990906
GRD,grenada,carriacou,85.3040822706705
GRD,grenada,saint andrew,81.30622457241957
GRD,grenada,saint david,83.92218500256399
GRD,grenada,saint george,80.77352660413435
GRD,grenada,saint john,77.28388159757664
GRD,grenada,saint mark,84.34801574803149
GRD,grenada,saint patrick,80.96802027708738
GRL,greenland,avannaa,71.28528
GRL,greenland,kitaa,71.49365133656883
GRL,greenland,tunu,77.0013909090909
GTM,guatemala,alta verapaz,87.87798360341218
GTM,guatemala,baja verapaz,87.85676881317916
GTM,guatemala,chimaltenango,87.86877958152958
GTM,guatemala,chiquimula,87.85633290336227
GTM,guatemala,el progreso,87.86078718498996
GTM,guatemala,escuintla,87.88396473205158
GTM,guatemala,guatemala,87.86484666849105
GTM,guatemala,huehuetenango,87.84302797858274
GTM,guatemala,izabal,87.87408642473473
GTM,guatemala,jalapa,87.86011196242568
GTM,guatemala,jutiapa,87.85121932847923
GTM,guatemala,peten,87.89970781537323
GTM,guatemala,quezaltenango,87.85681806832957
GTM,guatemala,quiche,87.86318777538324
GTM,guatemala,retalhuleu,87.86859067296307
GTM,guatemala,sacatepequez,87.87178660677918
GTM,guatemala,san marcos,87.86705407952886
GTM,guatemala,santa rosa,87.86334853578764
GTM,guatemala,solola,87.8729417110859
GTM,guatemala,suchitepequez,87.86806195084753
GTM,guatemala,totonicapan,87.85195945534431
GTM,guatemala,zacapa,87.8560952715911
GUF,french guiana,cayenne,77.85427432730334
GUF,french guiana,saint-laurent-du-maroni,88.01003751910507
GUM,guam,1,78.8339857606795
GUM,guam,10,82.691
GUM,guam,11,82.47341483104601
GUM,guam,12,79.5439090909091
GUM,guam,13,85.37699049925484
GUM,guam,14,79.1845228783731
GUM,guam,15,82.07419821826281
GUM,guam,16,79.8070285092399
GUM,guam,17,84.25394204851752
GUM,guam,18,84.05141739793972
GUM,guam,19,81.99028053977273
GUM,guam,2,79.36922117039586
GUM,guam,3,79.2029300168634
GUM,guam,4,79.16525436560008
GUM,guam,5,81.27744179244179
GUM,guam,6,80.86485520971647
GUM,guam,7,82.61123502304147
GUM,guam,8,82.27618736383442
GUM,guam,9,83.50366355784007
GUY,guyana,barima-waini,85.4183242354997
GUY,guyana,cuyuni-mazaruni,82.47828000708654
GUY,guyana,demerara-mahaica,78.05318344902278
GUY,guyana,east berbice-corentyne,77.40931389517198
GUY,guyana,essequibo islands-west demerara,77.830918805546915
GUY,guyana,mahaica-berbice,78.023216503429
GUY,guyana,pomeroon-supenaam,78.18961708588165
GUY,guyana,potaro-siparuni,85.31576203721104
GUY,guyana,upper demerara-berbice,80.65018130339399
GUY,guyana,upper takatu-upper essequibo,84.69227000593159
HKG,"china, hong kong special administrative region",hong kong island,58.826745716339346
HKG,"china, hong kong special administrative region",kowloon,59.005538194255514
HKG,"china, hong kong special administrative region",new territories,62.39811642797585
HND,honduras,atlantida,85.12083223522637
HND,honduras,choluteca,83.90393057621198
HND,honduras,colon,84.21157825030694
HND,honduras,comayagua,86.175467927435
HND,honduras,copan,86.0675650034756
HND,honduras,cortes,86.30987032495455
HND,honduras,el paraiso,84.93375120996723
HND,honduras,francisco morazan,83.91210806787424
HND,honduras,gracias a dios,88.89351638442287
HND,honduras,intibuca,86.9493428482926
HND,honduras,islas de la bahia,86.9903734
HND,honduras,la paz,81.2105387633206
HND,honduras,lempira,86.84499066624853
HND,honduras,ocotepeque,85.70049297745153
HND,honduras,olancho,86.29992954860786
HND,honduras,santa barbara,84.11091577294502
HND,honduras,valle,83.70827617186623
HND,honduras,yoro,85.16701160757931
HRV,croatia,bjelovarska-bilogorska,64.58389174659867
HRV,croatia,dubrovnik-neretva,65.76812206503706
HRV,croatia,istarska,63.58751970449303
HRV,croatia,karlovac,62.34355599414707
HRV,croatia,koprivnica-krizevci,65.36757427082753
HRV,croatia,krapina-zagorje,65.46796385038434
HRV,croatia,lika-senj,60.89845608590912
HRV,croatia,medimurska,67.59784646464647
HRV,croatia,osijek-baranja,65.74099075328054
HRV,croatia,pozesko-slavonska,66.35969962733616
HRV,croatia,primorje-gorski kotar,62.5216509264547
HRV,croatia,sibensko-kninska,62.10797491603082
HRV,croatia,sisak-moslavina,63.63557711892756
HRV,croatia,slavonski brod-posavina,66.6255014460031
HRV,croatia,splitsko-dalmatinska,66.64091316480447
HRV,croatia,varazdin,66.26845087649235
HRV,croatia,virovitica-podravina,65.60801454376669
HRV,croatia,vukovarsko-srijemska,66.5564653279652
HRV,croatia,zadarska,65.32781691105933
HRV,croatia,zagreb,66.65135993447122
HTI,haiti,artibonite,85.41149432386234
HTI,haiti,centre,89.30426820583841
HTI,haiti,grande anse,85.41561383804576
HTI,haiti,nord,88.86644011844153
HTI,haiti,nord est,85.41276581616704
HTI,haiti,nord ouest,85.41178775757041
HTI,haiti,ouest,85.77889466677618
HTI,haiti,sud,84.00352620797165
HTI,haiti,sud est,85.41227766257245
HUN,hungary,central hungary,65.86155872443695
HUN,hungary,central transdanubia,64.58872525143462
HUN,hungary,northern great plain,66.03632784854771
HUN,hungary,northern hungary,64.21631128718354
HUN,hungary,southern great plain,63.51370999097015
HUN,hungary,southern transdanubia,63.132080018545935
HUN,hungary,western transdanubia,63.910539270915336
IDN,indonesia,java,75.91509497512715
IDN,indonesia,kalimantan,81.56070619046119
IDN,indonesia,lesser sunda islands,78.52015047867704
IDN,indonesia,maluku,82.57548964082282
IDN,indonesia,sulawesi,79.48104974564355
IDN,indonesia,sumatra,80.78626763351616
IDN,indonesia,western new guinea,86.6940950837345
IMN,isle of man,andreas,NA
IMN,isle of man,arbory,NA
IMN,isle of man,ballaugh,NA
IMN,isle of man,braddan,NA
IMN,isle of man,bride,NA
IMN,isle of man,castletown,NA
IMN,isle of man,douglas,NA
IMN,isle of man,german,NA
IMN,isle of man,jurby,NA
IMN,isle of man,laxey,NA
IMN,isle of man,lezayre,NA
IMN,isle of man,lonan,NA
IMN,isle of man,malew,NA
IMN,isle of man,marown,NA
IMN,isle of man,maughold,NA
IMN,isle of man,michael,NA
IMN,isle of man,onchan,NA
IMN,isle of man,patrick,NA
IMN,isle of man,peel,NA
IMN,isle of man,port erin,NA
IMN,isle of man,port st mary,NA
IMN,isle of man,ramsey,NA
IMN,isle of man,rushen,NA
IMN,isle of man,santon,NA
IND,india,andaman and nicobar,77.58460499126194
IND,india,andhra pradesh,76.02041570758199
IND,india,arunachal pradesh,83.95840107869861
IND,india,assam,80.66637602737417
IND,india,bihar,81.94476717157181
IND,india,chandigarh,79.00777439392674
IND,india,chhattisgarh,78.99367722469464
IND,india,dadra and nagar haveli,85.8338274803789
IND,india,daman and diu,85.11108753667669
IND,india,goa,71.75739964362573
IND,india,gujarat,77.71516638094394
IND,india,haryana,78.85235848128545
IND,india,himachal pradesh,74.69145050395953
IND,india,jammu and kashmir,80.58272711218706
IND,india,jharkhand,80.81358156195219
IND,india,karnataka,76.16892320512152
IND,india,kerala,69.10981885588983
IND,india,lakshadweep,75.54711324785667
IND,india,madhya pradesh,79.8760447294063
IND,india,maharashtra,76.10036327700567
IND,india,manipur,79.51687652307761
IND,india,meghalaya,85.13149126380485
IND,india,mizoram,81.28732842668171
IND,india,nagaland,83.66263713655458
IND,india,nct of delhi,79.37381231352094
IND,india,odisha,76.2153041750463
IND,india,pondicherry,74.14797431448075
IND,india,punjab,81.64753330356123
IND,india,rajasthan,80.6946589807445
IND,india,sikkim,80.55276921453111
IND,india,tamil nadu,72.94318839104018
IND,india,tripura,77.92249595549828
IND,india,uttar pradesh,81.23690881406907
IND,india,uttarakhand,78.50942818102303
IND,india,west bengal,76.43519025621117
IRL,ireland,connacht,77.03450314359095
IRL,ireland,leinster,79.75785931514896
IRL,ireland,munster,77.56523356414517
IRL,ireland,ulster,77.76408107609922
IRN,iran (islamic republic of),alborz,79.3552836386743
IRN,iran (islamic republic of),ardebil,79.35498790638245
IRN,iran (islamic republic of),bushehr,79.37407157301254
IRN,iran (islamic republic of),chahar mahall and bakhtiari,79.35384645611174
IRN,iran (islamic republic of),east azarbaijan,79.35448675176234
IRN,iran (islamic republic of),esfahan,79.35560078207273
IRN,iran (islamic republic of),fars,79.35372820345276
IRN,iran (islamic republic of),gilan,79.34999960370106
IRN,iran (islamic republic of),golestan,79.35127471277846
IRN,iran (islamic republic of),hamedan,79.35307714034525
IRN,iran (islamic republic of),hormozgan,79.35633774600996
IRN,iran (islamic republic of),ilam,79.35548510654515
IRN,iran (islamic republic of),kerman,79.35403950737285
IRN,iran (islamic republic of),kermanshah,79.35419354177881
IRN,iran (islamic republic of),khuzestan,79.35405930909927
IRN,iran (islamic republic of),kohgiluyeh and buyer ahmad,79.3517527356096
IRN,iran (islamic republic of),kurdistan,79.35331514779963
IRN,iran (islamic republic of),lorestan,79.35380266111565
IRN,iran (islamic republic of),markazi,79.35493261295849
IRN,iran (islamic republic of),mazandaran,79.35270426519396
IRN,iran (islamic republic of),north khorasan,79.35055429619587
IRN,iran (islamic republic of),qazvin,79.35574698434056
IRN,iran (islamic republic of),qom,79.35709752485181
IRN,iran (islamic republic of),razavi khorasan,79.35191791271741
IRN,iran (islamic republic of),semnan,79.35504809834943
IRN,iran (islamic republic of),sistan and baluchestan,79.35206088693164
IRN,iran (islamic republic of),south khorasan,79.35310100871261
IRN,iran (islamic republic of),tehran,79.35367650954888
IRN,iran (islamic republic of),west azarbaijan,79.3542578235223
IRN,iran (islamic republic of),yazd,79.3597152058026
IRN,iran (islamic republic of),zanjan,79.352548348264
IRQ,iraq,al-anbar,87.54278002342363
IRQ,iraq,al-basrah,87.54273441682197
IRQ,iraq,al-muthanna,87.54298544394672
IRQ,iraq,al-qadisiyah,87.5427719760993
IRQ,iraq,an-najaf,87.5428054672879
IRQ,iraq,arbil,87.54276404224635
IRQ,iraq,as-sulaymaniyah,87.54284085355974
IRQ,iraq,babylon,87.5427265100557
IRQ,iraq,baghdad,87.54267944123045
IRQ,iraq,dihok,87.54274521235023
IRQ,iraq,diyala,87.54277764265697
IRQ,iraq,kerbela,87.54278322003603
IRQ,iraq,kirkuk,87.54280244365923
IRQ,iraq,maysan,87.54276232170385
IRQ,iraq,nineveh,87.54270844132581
IRQ,iraq,sala ad-din,87.54281470611221
IRQ,iraq,thi qar,87.54274235763432
IRQ,iraq,wasit,87.54276821723144
ISL,iceland,hofudborgarsvaedi,65.2171662856902
ISL,iceland,nordurland eystra,63.016595667963
ISL,iceland,nordurland vestra,63.504681900120175
ISL,iceland,south,85.13110466513376
ISL,iceland,southwest,66.12186745560982
ISR,israel,hadarom,78.1886564481276
ISR,israel,haifa,74.46311966365461
