ISOALPHA,COUNTRYNM,NAME1,perc_susceptible
CUW,curacao,habaai,NA
CUW,curacao,hato,NA
CUW,curacao,kanga/dein,NA
CUW,curacao,koraal partier,NA
CUW,curacao,koraal specht,NA
CUW,curacao,kwarchi,NA
CUW,curacao,labadera,NA
CUW,curacao,lagun,NA
CUW,curacao,lelienberg,NA
CUW,curacao,mahaai,NA
CUW,curacao,mahuma,NA
CUW,curacao,maria maai,NA
CUW,curacao,mon repos,NA
CUW,curacao,montana abou,NA
CUW,curacao,montana rey,NA
CUW,curacao,muizenberg,NA
CUW,curacao,mundo nobo,NA
CUW,curacao,oostpunt,NA
CUW,curacao,otrobanda,NA
CUW,curacao,pannekoek,NA
CUW,curacao,paradijs,NA
CUW,curacao,parera,NA
CUW,curacao,piscadera baai,NA
CUW,curacao,punda,NA
CUW,curacao,rancho,NA
CUW,curacao,ronde klip,NA
CUW,curacao,rooi santu,NA
CUW,curacao,rosendaal,NA
CUW,curacao,saint michiel,NA
CUW,curacao,saint willibrordus,NA
CUW,curacao,salina,NA
CUW,curacao,scharloo,NA
CUW,curacao,seru grandi,NA
CUW,curacao,seru lora,NA
CUW,curacao,soto,NA
CUW,curacao,souax,NA
CUW,curacao,spaanse water,NA
CUW,curacao,sta. rosa,NA
CUW,curacao,steenrijk,NA
CUW,curacao,stenen koraal,NA
CUW,curacao,suffisant,NA
CUW,curacao,tera cora,NA
CUW,curacao,tera pretu,NA
CUW,curacao,wacao,NA
CUW,curacao,wanapa,NA
CUW,curacao,westpunt,NA
CUW,curacao,wishi,NA
CUW,curacao,zeelandia,NA
CYM,cayman islands,bodden town,NA
CYM,cayman islands,east end,NA
CYM,cayman islands,george town,NA
CYM,cayman islands,north side,NA
CYM,cayman islands,sister islands,NA
CYM,cayman islands,west bay,NA
CYP,cyprus,ammochostos,79.18358570808621
CYP,cyprus,larnaka,79.091466568545
CYP,cyprus,lefkosia,78.94500967653426
CYP,cyprus,limassol,78.23814061188456
CYP,cyprus,occupied area,83.74068158419855
CYP,cyprus,pafos,76.77053507631236
CZE,czech republic,hlavni mesto praha,72.69103377026049
CZE,czech republic,jihocesky,71.13753861845036
CZE,czech republic,jihomoravsky,71.81155299158193
CZE,czech republic,karlovarsky,71.16178508679857
CZE,czech republic,kralovehradecky,70.88902196685017
CZE,czech republic,liberecky,71.96846737610815
CZE,czech republic,moravskoslezsky,71.18746760514215
CZE,czech republic,olomoucky,71.29443150024521
CZE,czech republic,pardubicky,71.59022254343294
CZE,czech republic,plzensky,71.2006389609576
CZE,czech republic,stredocesky,72.52390452250374
CZE,czech republic,ustecky,71.8471958455416
CZE,czech republic,vysocina,71.34634271946562
CZE,czech republic,zlinsky,70.93441412051568
DEU,germany,baden-wurttemberg,70.51473242499344
DEU,germany,bayern,70.2488311467866
DEU,germany,berlin,70.98826942473153
DEU,germany,brandenburg,65.97129406464393
DEU,germany,bremen,69.94229429531217
DEU,germany,hamburg,72.1600362651088
DEU,germany,hessen,69.8533329333267
DEU,germany,mecklenburg-vorpommern,66.39752244866632
DEU,germany,niedersachsen,69.2486049635762
DEU,germany,nordrhein-westfalen,69.62085583492154
DEU,germany,rheinland-pfalz,68.89706510954386
DEU,germany,saarland,67.04420896762299
DEU,germany,sachsen,66.55748613224588
DEU,germany,sachsen-anhalt,65.53515224473871
DEU,germany,schleswig-holstein,68.64510537392394
DEU,germany,thuringen,66.32541682669428
DJI,djibouti,ali sabieh,88.74983983572895
DJI,djibouti,arta,88.7515486135003
DJI,djibouti,dikhil,88.75041483084185
DJI,djibouti,djiboutii,88.74896066576017
DJI,djibouti,obock,88.74906211714132
DJI,djibouti,tadjoura,88.74929044120373
DMA,dominica,saint andrew,81.30833782547197
DMA,dominica,saint david,84.19970746716106
DMA,dominica,saint george,81.15000191845905
DMA,dominica,saint john,78.15961278851535
DMA,dominica,saint joseph,78.89505752097568
DMA,dominica,saint luke,82.4059076923077
DMA,dominica,saint mark,84.80768503937009
DMA,dominica,saint patrick,81.5346073775131
DMA,dominica,saint paul,81.27526817042606
DMA,dominica,saint peter,74.81843706740732
DNK,denmark,hovedstaden,72.12005553945289
DNK,denmark,midtjylland,71.09454979098875
DNK,denmark,nordjylland,68.61974247977413
DNK,denmark,sjaelland,67.75858018376839
DNK,denmark,syddanmark,69.03200969643673
DOM,dominican republic,cibao nordeste,82.88540495833045
DOM,dominican republic,cibao noroeste,83.12436838047796
DOM,dominican republic,cibao norte,83.81721053706997
DOM,dominican republic,cibao sur,83.83176319938761
DOM,dominican republic,el valle,82.96488480767725
DOM,dominican republic,enriquillo,85.57769968280677
DOM,dominican republic,higuamo,84.68451753629664
DOM,dominican republic,ozama,85.05488988013342
DOM,dominican republic,valdesia,85.45644659432327
DOM,dominican republic,yuma,86.35406689759635
DZA,algeria,adrar,88.34148165778956
DZA,algeria,ain defla,86.60406756118
DZA,algeria,ain temouchent,82.79845542620208
DZA,algeria,alger,82.64268829827255
DZA,algeria,annaba,82.29390894382904
DZA,algeria,batna,86.00967975198861
DZA,algeria,bechar,86.37852843435788
DZA,algeria,bejaia,83.99560150843617
DZA,algeria,biskra,87.41350590452
DZA,algeria,blida,84.98130834650817
DZA,algeria,bordj bou arreridj,86.61391977384415
DZA,algeria,bouira,85.7738521865117
DZA,algeria,boumerdes,85.09630205177262
DZA,algeria,chlef,86.80082788157313
DZA,algeria,constantine,83.33626032607104
DZA,algeria,djelfa,89.22280232249068
DZA,algeria,el bayadh,87.14912378175087
DZA,algeria,el oued,89.18239729134397
DZA,algeria,el tarf,84.09924774252626
DZA,algeria,ghardaia,87.43426740762517
DZA,algeria,guelma,83.393846566911
DZA,algeria,illizi,90.18788232684484
DZA,algeria,jijel,85.85820360781314
DZA,algeria,khenchela,86.15562119213764
DZA,algeria,laghouat,87.70618757421998
DZA,algeria,mascara,85.13566453021102
DZA,algeria,medea,86.31030288496206
DZA,algeria,mila,85.58539677372062
DZA,algeria,mostaganem,85.77479263600229
DZA,algeria,msila,88.01469234443714
DZA,algeria,naama,87.02953562451124
DZA,algeria,oran,83.57807064845457
DZA,algeria,ouargla,88.80591457742867
DZA,algeria,oum el bouaghi,85.67600812640659
DZA,algeria,relizane,86.15566222653041
DZA,algeria,saida,85.70673678109675
DZA,algeria,setif,86.20071497182244
DZA,algeria,sidi bel abbes,83.69841773989195
DZA,algeria,skikda,84.9633640812077
DZA,algeria,souk ahras,84.47029442818432
DZA,algeria,tamanrasset,89.336847139602
DZA,algeria,tebessa,86.09449296377998
DZA,algeria,tiaret,86.31938386622579
DZA,algeria,tindouf,87.95720508688093
DZA,algeria,tipaza,84.81929811324629
DZA,algeria,tissemsilt,86.83187424937844
DZA,algeria,tizi ouzou,82.90423922905501
DZA,algeria,tlemcen,82.98098344197545
ECU,ecuador,azuay,83.24537543994867
ECU,ecuador,bolivar,84.84689569515707
ECU,ecuador,canar,82.9718004047946
ECU,ecuador,carchi,81.92311662786929
ECU,ecuador,chimborazo,82.18767841807639
ECU,ecuador,cotopaxi,83.7539248746905
ECU,ecuador,el oro,83.12259726044769
ECU,ecuador,esmeraldas,85.81718888606606
ECU,ecuador,galapagos,83.97256117053239
ECU,ecuador,guayas,83.18541433604307
ECU,ecuador,imbabura,82.79285282573423
ECU,ecuador,loja,81.88575074164153
ECU,ecuador,los rios,82.19418256695342
ECU,ecuador,manabi,83.50192306082256
ECU,ecuador,morona santiago,88.38012471815564
ECU,ecuador,napo,87.91998210738016
ECU,ecuador,orellana,88.92119584241517
ECU,ecuador,pastaza,87.59606600713012
ECU,ecuador,pichincha,83.06861212234452
ECU,ecuador,santa elena,85.08542486063003
ECU,ecuador,santo domingo de los tsachilas,85.57881256841617
ECU,ecuador,sucumbios,87.49417161966055
ECU,ecuador,tungurahua,81.81938651395473
ECU,ecuador,zamora chinchipe,86.7555197759888
ECU,ecuador,zona no delimitado,85.71900885789671
EGY,egypt,6 october,86.85983770863903
EGY,egypt,ad daqahliyah,83.2791135619371
EGY,egypt,al isma`iliyah,84.64481165546916
EGY,egypt,al minufiyah,84.25399203918373
EGY,egypt,al qalyubiyah,85.0660317130999
EGY,egypt,al wadi al jadid,84.51866175952112
EGY,egypt,alexandria,80.78329199379421
EGY,egypt,assiout,86.60990998248089
EGY,egypt,aswan,84.70104112188726
EGY,egypt,behera,84.71858545804432
EGY,egypt,beni suef,86.37507445360578
EGY,egypt,cairo,80.30309454647843
EGY,egypt,damietta,83.3926640971274
EGY,egypt,fayoum,86.77331237776143
EGY,egypt,garbia,82.77953306086523
EGY,egypt,giza,83.31542949169994
EGY,egypt,helwan,84.74727917305306
EGY,egypt,kafr ash shaykh,84.00559677400358
EGY,egypt,luxor,84.22149044229003
EGY,egypt,matrouh,87.9941733501961
EGY,egypt,menia,86.0165731468248
EGY,egypt,north sinai,87.03635175682633
EGY,egypt,port said,81.01793498987281
EGY,egypt,qena,85.81543768373517
EGY,egypt,red sea,87.87431423852934
EGY,egypt,sharkia,84.94278207308618
EGY,egypt,sohag,86.0132881169502
EGY,egypt,south sinai,86.94686396348956
EGY,egypt,suez,83.51510581985227
ERI,eritrea,anseba,92.68804589630393
ERI,eritrea,debub,92.68774878937431
ERI,eritrea,debubawi keyih bahri,92.6895100422527
ERI,eritrea,gash barka,92.68784996157228
ERI,eritrea,maekel,92.68769890776267
ERI,eritrea,semenawi keyih bahri,92.68789199336692
ESH,western sahara,eddakhla-oued eddahab,NA
ESH,western sahara,guelmim-oued noun,NA
ESH,western sahara,laayoune-sakia el hamra,NA
ESP,spain,andalucia,73.12163812668001
ESP,spain,aragon,69.27400177847346
ESP,spain,canarias,73.04545465458841
ESP,spain,cantabria,68.90270317125416
ESP,spain,castilla y leon,66.60231346115003
ESP,spain,castilla-la mancha,72.02660944877572
ESP,spain,cataluna,71.71819326492863
ESP,spain,ceuta y melilla,77.72991648197285
ESP,spain,comunidad de madrid,72.69156189303911
ESP,spain,comunidad foral de navarra,70.76398329865282
ESP,spain,comunitat valenciana,71.37151765603979
ESP,spain,extremadura,70.09544238639666
ESP,spain,galicia,67.0482213078786
ESP,spain,islas baleares,73.4848291846391
ESP,spain,la rioja,77.64509042369437
ESP,spain,pais vasco,68.20074917821131
ESP,spain,principado de asturias,65.67547564761959
ESP,spain,region de murcia,74.63114895914742
EST,estonia,harju,73.9616077816897
EST,estonia,hiiu,67.58673515904066
EST,estonia,ida-viru,67.49708509208227
EST,estonia,jarva,68.95259073842303
EST,estonia,jogeva,68.28106210064732
EST,estonia,laane,68.10527899686521
EST,estonia,laane-viru,70.10644637516023
EST,estonia,parnu,70.28846689788698
EST,estonia,polva,68.09113599469936
EST,estonia,rapla,71.07306647579851
EST,estonia,saare,68.55916249088385
EST,estonia,tartu,75.54721467299585
EST,estonia,valga,68.3819355495251
EST,estonia,viljandi,68.9454979231015
EST,estonia,voru,69.11051326895293
ETH,ethiopia,addis abeba,90.88981018217771
ETH,ethiopia,afar,93.90225174729048
ETH,ethiopia,amhara,90.47836318612575
ETH,ethiopia,benshangul-gumaz,93.23705005399125
ETH,ethiopia,dire dawa,91.87030972695915
ETH,ethiopia,gambela peoples,94.1720798993574
ETH,ethiopia,harari people,91.71170245670974
ETH,ethiopia,oromia,92.45053680518072
ETH,ethiopia,somali,93.37843727160819
ETH,ethiopia,"southern nations, nationalities and peoples",93.17558255743812
ETH,ethiopia,tigray,90.17606898229754
FIN,finland,eastern finland,61.878827283511704
FIN,finland,kainuu,60.57930025367564
FIN,finland,lapland,62.75095235040209
FIN,finland,oulu,69.86020584498094
FIN,finland,southern finland,67.4975705689668
FIN,finland,southwest finland,65.52196962894908
FIN,finland,tampere,67.00983977564317
FIN,finland,western finland,64.92350916366318
FJI,fiji,ba,86.17799451024204
FJI,fiji,bua,86.17764670893011
FJI,fiji,cakuadrove,87.19539075396973
FJI,fiji,kadavu,86.50744467720435
FJI,fiji,lau,85.34583956726895
FJI,fiji,lomaiviti,86.97669582909461
FJI,fiji,macuata,85.81704067556242
FJI,fiji,nadroga navosa,86.16381954058392
FJI,fiji,naitasiri,87.70751592554042
FJI,fiji,namosi,88.48779966289429
FJI,fiji,ra,86.1870913362921
FJI,fiji,rewa,86.80554371178317
FJI,fiji,rotuma,82.78609856915739
FJI,fiji,serua,86.92126472781506
FJI,fiji,tailevu,86.8982968492182
FLK,falkland islands (malvinas),east falkland,NA
FLK,falkland islands (malvinas),inhabited islands,NA
FLK,falkland islands (malvinas),mount pleasant (military base),NA
FLK,falkland islands (malvinas),stanley,NA
FLK,falkland islands (malvinas),west falkland,NA
FRA,france,auvergne-rhone-alpes,70.744783276331475
FRA,france,bourgogne-franche-comte,68.82032930593039
FRA,france,bretagne,69.37546133919138
FRA,france,centre-val de loire,69.04471059847272
FRA,france,corse,67.19203111947878
FRA,france,grand est,70.63176450639398
FRA,france,hauts-de-france,72.52690056190372
FRA,france,ile-de-france,74.15926786092719
FRA,france,normandie,70.24183621882871
FRA,france,nouvelle-aquitaine,67.63209659573897
FRA,france,occitanie,68.61769903226799
FRA,france,pays de la loire,70.72285089332311
FRA,france,provence-alpes-cote dazur,68.47752271419816
FRO,faeroe islands,eysturoya,NA
FRO,faeroe islands,noroya,NA
FRO,faeroe islands,sandoyar,NA
FRO,faeroe islands,streymoyar,NA
FRO,faeroe islands,suuroyar,NA
FRO,faeroe islands,vaga,NA
FSM,micronesia (federated states of),chuuk,87.95860326737697
FSM,micronesia (federated states of),kosrae,85.0683800781914
FSM,micronesia (federated states of),pohnpei,87.10339138775304
FSM,micronesia (federated states of),yap,83.41433278634722
GAB,gabon,estuaire,88.47746306551338
GAB,gabon,haut-ogooue,88.47747720747505
GAB,gabon,moyen-ogooue,88.47815989847716
GAB,gabon,ngounie,88.47867238730393
GAB,gabon,nyanga,88.47897081220015
GAB,gabon,ogooue-ivindo,88.47917184327694
GAB,gabon,ogooue-lolo,88.47919364983933
GAB,gabon,ogooue-maritime,88.47842926368865
GAB,gabon,woleu-ntem,88.47771089606918
GBR,united kingdom of great britain and northern ireland,na,85.11286845141056
GBR,united kingdom of great britain and northern ireland,northern ireland,86.31288821384612
GBR,united kingdom of great britain and northern ireland,scotland,84.22788852952277
GBR,united kingdom of great britain and northern ireland,wales,83.63073300246451
GEO,georgia,abkhazia,78.30274125874126
GEO,georgia,ajaria,78.13255156602058
GEO,georgia,guria,78.11206613824257
GEO,georgia,imereti,78.1190569956051
GEO,georgia,kakheti,78.1355228659058
GEO,georgia,kvemo kartli,78.1422033917624
GEO,georgia,mtskheta-mtianeti,78.17662469073467
GEO,georgia,racha-lechkhumi-kvemo svaneti,78.02687827399058
GEO,georgia,samegrelo-zemo svaneti,78.10858742438947
GEO,georgia,samtskhe-javakheti,78.13383808091396
GEO,georgia,shida kartli,78.1268132271129
GEO,georgia,tbilisi,78.1218816419038
GGY,guernsey,alderney,NA
GGY,guernsey,castel,NA
GGY,guernsey,forest,NA
GGY,guernsey,herm and jethou,NA
GGY,guernsey,saint andrew,NA
GGY,guernsey,saint martin,NA
GGY,guernsey,saint peter port,NA
GGY,guernsey,saint pierre du bois,NA
GGY,guernsey,saint sampson,NA
GGY,guernsey,saint saviour,NA
GGY,guernsey,sark,NA
GGY,guernsey,torteval,NA
GGY,guernsey,vale,NA
GHA,ghana,ashanti,88.50047331042296
GHA,ghana,brong ahafo,88.64017576050234
GHA,ghana,central,85.99259221093713
GHA,ghana,eastern,87.23749567870604
GHA,ghana,greater accra,88.39770119132075
GHA,ghana,northern,88.00666863647646
GHA,ghana,upper east,86.39750459660603
GHA,ghana,upper west,87.34150959624236
GHA,ghana,volta,85.59545538116873
GHA,ghana,western,85.61533159786772
GIN,guinea,boke,90.60222346252228
GIN,guinea,conakry,90.5991134431268
GIN,guinea,faranah,90.60369142871285
GIN,guinea,kankan,90.60014253098404
GIN,guinea,kindia,90.60362893051932
GIN,guinea,labe,90.60917406486107
GIN,guinea,mamou,90.60864141117155
GIN,guinea,nzerekore,90.6028895070926
GLP,guadeloupe,basse-terre,77.70762108295379
GLP,guadeloupe,pointe-a-pitre,77.72493517327746
GMB,gambia,banjul,92.73316155801334
GMB,gambia,basse,92.74393106290766
GMB,gambia,brikama,92.73844957032628
GMB,gambia,janjangbureh,92.74553160804388
GMB,gambia,kanifing,92.73835476913051
GMB,gambia,kerewan,92.74580198189236
GMB,gambia,kuntaur,92.74576403355627
GMB,gambia,mansakonko,92.74285440419875
GNB,guinea-bissau,bafata,93.4597881664941
GNB,guinea-bissau,biombo,92.77824781288744
GNB,guinea-bissau,bissau,94.34601983454365
GNB,guinea-bissau,bolama,91.666979997228
GNB,guinea-bissau,cacheu,91.50479526012269
GNB,guinea-bissau,gabu,93.63164616745372
GNB,guinea-bissau,oio,92.87148575593487
GNB,guinea-bissau,quinara,92.59710156043025
GNB,guinea-bissau,tombali,92.36783341963752
GNQ,equatorial guinea,region continental,NA
GNQ,equatorial guinea,region insular,NA
GRC,greece,aegean,71.60820979466905
GRC,greece,attica,70.94602251645829
GRC,greece,crete,72.55786238035947
GRC,greece,epirus and western macedonia,68.19136814418087
GRC,greece,macedonia and thrace,69.73561365614754
GRC,greece,"peloponnese, western greece and the ionian islands",69.21559058690598
GRC,greece,thessaly and central greece,69.63963773699439
GRD,grenada,carriacou,87.91740682846564
GRD,grenada,saint andrew,84.63047442891575
GRD,grenada,saint david,86.78124760364483
GRD,grenada,saint george,84.19250431009509
GRD,grenada,saint john,81.32341088538408
GRD,grenada,saint mark,87.13135433070866
GRD,grenada,saint patrick,84.3524118414253
GRL,greenland,avannaa,76.39152
GRL,greenland,kitaa,76.56283737770589
GRL,greenland,tunu,81.09115454545454
GTM,guatemala,alta verapaz,90.033600130577085
GTM,guatemala,baja verapaz,90.01615789360174
GTM,guatemala,chimaltenango,90.02603282828284
GTM,guatemala,chiquimula,90.01579950012992
GTM,guatemala,el progreso,90.01946169215968
GTM,guatemala,escuintla,90.03851765566041
GTM,guatemala,guatemala,90.02279929165731
GTM,guatemala,huehuetenango,90.00486054441106
GTM,guatemala,izabal,90.03039597379397
GTM,guatemala,jalapa,90.01890654210409
GTM,guatemala,jutiapa,90.01159525469917
GTM,guatemala,peten,90.05146120056482
GTM,guatemala,quezaltenango,90.016198389878
GTM,guatemala,quiche,90.02143539381125
GTM,guatemala,retalhuleu,90.02587751267764
GTM,guatemala,sacatepequez,90.02850512456378
GTM,guatemala,san marcos,90.02461416637443
GTM,guatemala,santa rosa,90.02156756674526
GTM,guatemala,solola,90.02945482064032
GTM,guatemala,suchitepequez,90.02544281139934
GTM,guatemala,totonicapan,90.01220376734676
GTM,guatemala,zacapa,90.01560412560015
GUF,french guiana,cayenne,81.79237263573019
GUF,french guiana,saint-laurent-du-maroni,90.14217135215115
GUM,guam,1,82.59786535098677
GUM,guam,10,85.769
GUM,guam,11,85.59010725406527
GUM,guam,12,83.18154545454546
GUM,guam,13,87.97735003725784
GUM,guam,14,82.88606765741102
GUM,guam,15,85.26188195991091
GUM,guam,16,83.3978752507362
GUM,guam,17,87.05400943396226
GUM,guam,18,86.88749904616559
GUM,guam,19,85.19288707386363
GUM,guam,2,83.037921686747
GUM,guam,3,82.90120151770658
GUM,guam,4,82.87022559806198
GUM,guam,5,84.60680999181
GUM,guam,6,84.26759226353198
GUM,guam,7,85.70341935483872
GUM,guam,8,85.42795206971677
GUM,guam,9,86.43715038948652
GUY,guyana,barima-waini,88.01133353720007
GUY,guyana,cuyuni-mazaruni,85.5941072725662
GUY,guyana,demerara-mahaica,81.95591043174322
GUY,guyana,east berbice-corentyne,81.42653798845643
GUY,guyana,essequibo islands-west demerara,81.77317034616316
GUY,guyana,mahaica-berbice,81.93127240512439
GUY,guyana,pomeroon-supenaam,82.06808254371609
GUY,guyana,potaro-siparuni,87.92700962225146
GUY,guyana,upper demerara-berbice,84.09109308039747
GUY,guyana,upper takatu-upper essequibo,87.41439103670994
HKG,"china, hong kong special administrative region",hong kong island,66.14844406315936
HKG,"china, hong kong special administrative region",kowloon,66.295442489020175
HKG,"china, hong kong special administrative region",new territories,69.08473019160692
HND,honduras,atlantida,87.76674351721685
HND,honduras,choluteca,86.7662392992127
HND,honduras,colon,87.01917904443457
HND,honduras,comayagua,88.63383696778135
HND,honduras,copan,88.54512205005842
HND,honduras,cortes,88.74433904872772
HND,honduras,el paraiso,87.6129304679094
HND,honduras,francisco morazan,86.77296261562877
HND,honduras,gracias a dios,90.8685442062928
HND,honduras,intibuca,89.27009637033058
HND,honduras,islas de la bahia,89.3038306
HND,honduras,la paz,84.55180409849301
HND,honduras,lempira,89.18430077828776
HND,honduras,ocotepeque,88.24332518124172
HND,honduras,olancho,88.73616600648441
HND,honduras,santa barbara,86.93641702956731
HND,honduras,valle,86.60537744536532
HND,honduras,yoro,87.80471097044665
HRV,croatia,bjelovarska-bilogorska,70.88181659517278
HRV,croatia,dubrovnik-neretva,71.85545930484386
HRV,croatia,istarska,70.06262596999483
HRV,croatia,karlovac,69.03987205226801
HRV,croatia,koprivnica-krizevci,71.52613954868256
HRV,croatia,krapina-zagorje,71.60867719422377
HRV,croatia,lika-senj,67.85174929565963
HRV,croatia,medimurska,73.3598101010101
HRV,croatia,osijek-baranja,71.83315266103966
HRV,croatia,pozesko-slavonska,72.34183866177253
HRV,croatia,primorje-gorski kotar,69.18629697465923
HRV,croatia,sibensko-kninska,68.84618354786728
HRV,croatia,sisak-moslavina,70.10213749953539
HRV,croatia,slavonski brod-posavina,72.56037385626381
HRV,croatia,splitsko-dalmatinska,72.57304496206207
HRV,croatia,varazdin,72.26681636278022
HRV,croatia,virovitica-podravina,71.723823153986
HRV,croatia,vukovarsko-srijemska,72.50361419390332
HRV,croatia,zadarska,71.49345210360423
HRV,croatia,zagreb,72.58163401857183
HTI,haiti,artibonite,88.00571816528308
HTI,haiti,centre,91.2062534425609
HTI,haiti,grande anse,88.00910512041304
HTI,haiti,nord,90.84628281966269
HTI,haiti,nord est,88.00676355247981
HTI,haiti,nord ouest,88.00595941868303
HTI,haiti,ouest,88.3077849675251
HTI,haiti,sud,86.84812418196572
HTI,haiti,sud est,88.00636220556176
HUN,hungary,central hungary,71.93228044413092
HUN,hungary,central transdanubia,70.88579057445064
HUN,hungary,northern great plain,72.07597097537018
HUN,hungary,northern hungary,70.57960170592807
HUN,hungary,southern great plain,70.0019415842334
HUN,hungary,southern transdanubia,69.68817555860691
HUN,hungary,western transdanubia,70.32820407674598
IDN,indonesia,java,80.19803088514846
IDN,indonesia,kalimantan,84.83970245516514
IDN,indonesia,lesser sunda islands,82.3398383189123
IDN,indonesia,maluku,85.67403045112655
IDN,indonesia,sulawesi,83.12986417067731
IDN,indonesia,sumatra,84.20297964599737
IDN,indonesia,western new guinea,89.06023843876744
IMN,isle of man,andreas,NA
IMN,isle of man,arbory,NA
IMN,isle of man,ballaugh,NA
IMN,isle of man,braddan,NA
IMN,isle of man,bride,NA
IMN,isle of man,castletown,NA
IMN,isle of man,douglas,NA
IMN,isle of man,german,NA
IMN,isle of man,jurby,NA
IMN,isle of man,laxey,NA
IMN,isle of man,lezayre,NA
IMN,isle of man,lonan,NA
IMN,isle of man,malew,NA
IMN,isle of man,marown,NA
IMN,isle of man,maughold,NA
IMN,isle of man,michael,NA
IMN,isle of man,onchan,NA
IMN,isle of man,patrick,NA
IMN,isle of man,peel,NA
IMN,isle of man,port erin,NA
IMN,isle of man,port st mary,NA
IMN,isle of man,ramsey,NA
IMN,isle of man,rushen,NA
IMN,isle of man,santon,NA
IND,india,andaman and nicobar,81.57065767119121
IND,india,andhra pradesh,80.28462279361021
IND,india,arunachal pradesh,86.81102349939106
IND,india,assam,84.10440795225384
IND,india,bihar,85.15546719155574
IND,india,chandigarh,82.74074974868401
IND,india,chhattisgarh,82.7291594306216
IND,india,dadra and nagar haveli,88.35294926762217
IND,india,daman and diu,87.75873168492959
IND,india,goa,76.77968422950129
IND,india,gujarat,81.67800177752692
IND,india,haryana,82.61297091381208
IND,india,himachal pradesh,79.19198290610943
IND,india,jammu and kashmir,84.03563403625478
IND,india,jharkhand,84.2254364323844
IND,india,karnataka,80.4067217131021
IND,india,kerala,74.6029136367305
IND,india,lakshadweep,79.89548608413244
IND,india,madhya pradesh,83.45461855359531
IND,india,maharashtra,80.35035356144594
IND,india,manipur,83.15931999537337
IND,india,meghalaya,87.77550708736534
IND,india,mizoram,84.61493851985138
IND,india,nagaland,86.56785424289724
IND,india,nct of delhi,83.04169640266431
IND,india,odisha,80.4448549145002
IND,india,pondicherry,78.74515122013838
IND,india,punjab,84.91108940106187
IND,india,rajasthan,84.12766144520047
IND,india,sikkim,84.01100344861011
IND,india,tamil nadu,77.75460823807805
IND,india,tripura,81.84846264617805
IND,india,uttar pradesh,84.5734848537187
IND,india,uttarakhand,82.3310227306106
IND,india,west bengal,80.62563940933278
IRL,ireland,connacht,81.11837854505995
IRL,ireland,leinster,83.35744964549569
IRL,ireland,munster,81.55473099840258
IRL,ireland,ulster,81.71821814050308
IRN,iran (islamic republic of),alborz,83.02646261840509
IRN,iran (islamic republic of),ardebil,83.02621947517063
IRN,iran (islamic republic of),bushehr,83.04190955893127
IRN,iran (islamic republic of),chahar mahall and bakhtiari,83.0252810050798
IRN,iran (islamic republic of),east azarbaijan,83.02580743915476
IRN,iran (islamic republic of),esfahan,83.02672336528263
IRN,iran (islamic republic of),fars,83.02518378088489
IRN,iran (islamic republic of),gilan,83.02211822521635
IRN,iran (islamic republic of),golestan,83.02316658602751
IRN,iran (islamic republic of),hamedan,83.02464849409286
IRN,iran (islamic republic of),hormozgan,83.02732927745494
IRN,iran (islamic republic of),ilam,83.02662825993667
IRN,iran (islamic republic of),kerman,83.02543972669842
IRN,iran (islamic republic of),kermanshah,83.02556636969521
IRN,iran (islamic republic of),khuzestan,83.02545600715186
IRN,iran (islamic republic of),kohgiluyeh and buyer ahmad,83.02355960370097
IRN,iran (islamic republic of),kurdistan,83.02484417749938
IRN,iran (islamic republic of),lorestan,83.02524499799738
IRN,iran (islamic republic of),markazi,83.02617401438629
IRN,iran (islamic republic of),mazandaran,83.02434192604859
IRN,iran (islamic republic of),north khorasan,83.02257427865061
IRN,iran (islamic republic of),qazvin,83.02684356890349
IRN,iran (islamic republic of),qom,83.02795394743579
IRN,iran (islamic republic of),razavi khorasan,83.02369540793121
IRN,iran (islamic republic of),semnan,83.02626896340695
IRN,iran (islamic republic of),sistan and baluchestan,83.02381295753216
IRN,iran (islamic republic of),south khorasan,83.02466811803045
IRN,iran (islamic republic of),tehran,83.02514127953032
IRN,iran (islamic republic of),west azarbaijan,83.0256192204371
IRN,iran (islamic republic of),yazd,83.0301061351769
IRN,iran (islamic republic of),zanjan,83.02421373529059
IRQ,iraq,al-anbar,89.75800465153053
IRQ,iraq,al-basrah,89.75796715499413
IRQ,iraq,al-muthanna,89.75817354282776
IRQ,iraq,al-qadisiyah,89.75799803523422
IRQ,iraq,an-najaf,89.75802557079983
IRQ,iraq,arbil,89.75799151223107
IRQ,iraq,as-sulaymaniyah,89.75805466445252
IRQ,iraq,babylon,89.75796065426094
IRQ,iraq,baghdad,89.75792195552316
IRQ,iraq,dihok,89.75797603079069
IRQ,iraq,diyala,89.75800269412741
IRQ,iraq,kerbela,89.75800727970031
IRQ,iraq,kirkuk,89.75802308485265
IRQ,iraq,maysan,89.75799009764674
IRQ,iraq,nineveh,89.75794579863121
IRQ,iraq,sala ad-din,89.75803316671575
IRQ,iraq,thi qar,89.7579736837191
IRQ,iraq,wasit,89.75799494479291
ISL,iceland,hofudborgarsvaedi,71.40247809877273
ISL,iceland,nordurland eystra,69.59322739330878
ISL,iceland,nordurland vestra,69.99451892776072
ISL,iceland,south,87.77518923620768
ISL,iceland,southwest,72.14629936800412
ISR,israel,hadarom,82.0672927328733
ISR,israel,haifa,79.00425535464028
